27.41
45.35
68.66
21.71
71.74
21.68
45.50
45.43
51.45
26.87
44.80
30.32
19.28
36.44
22.26
43.64
37.22
52.09
35.73
15.88
79.66
42.46
83.94
111.40
59.65
37.64
55.75
20.12
16.85
2.90
19.41
69.95
19.94
11.97
27.25
64.54
24.33
82.90
58.79
72.69
43.49
55.82
37.28
25.77
59.98
25.74
10.44
34.80
55.08
8.02
47.71
25.67
90.12
43.60
62.61
37.52
40.34
39.74
41.72
42.33
66.58
84.22
55.41
77.23
51.12
39.83
28.82
29.51
11.93
38.94
25.89
18.14
37.17
26.89
24.04
53.62
77.04
38.18
60.27
101.94
27.78
44.90
27.60
24.20
58.87
50.48
84.80
67.06
45.67
16.90
20.89
51.21
45.29
31.95
20.34
54.77
34.50
38.41
103.66
2.24
41.01
40.97
51.42
57.25
57.35
30.82
77.64
14.34
24.74
44.66
12.85
77.59
31.35
47.04
58.78
44.94
29.56
2.76
7.66
45.95
18.23
43.29
41.23
17.14
33.33
65.39
23.86
14.38
49.15
27.56
57.25
12.78
12.12
74.00
44.17
23.17
64.99
36.80
20.11
50.83
33.92
53.39
26.16
36.31
38.48
46.28
3.88
31.29
44.95
27.73
53.29
4.45
38.38
28.75
32.42
44.41
20.95
33.98
39.41
26.65
13.39
53.74
66.33
57.68
31.35
11.36
35.93
57.35
53.54
14.76
62.42
71.60
49.12
9.94
40.91
40.21
66.75
25.02
88.34
45.63
39.80
30.75
42.94
41.20
60.02
52.73
81.12
41.38
61.91
39.25
61.60
38.86
72.47
111.18
70.06
61.89
34.80
65.56
42.52
48.43
16.42
30.41
43.24
34.09
19.87
40.80
111.12
14.86
3.44
60.74
51.45
20.15
23.36
50.82
36.97
39.50
51.70
68.11
74.67
22.61
24.01
35.97
36.67
58.45
13.24
24.29
25.70
60.16
40.09
81.73
36.66
27.55
24.96
45.03
32.11
11.97
38.73
99.07
84.85
29.33
59.09
49.91
1.74
64.58
14.96
30.26
50.37
34.96
31.76
67.03
44.20
32.26
11.74
46.73
61.96
81.15
83.78
42.45
23.83
18.30
62.09
37.35
51.46
25.07
102.66
58.42
49.04
39.22
75.23
37.29
54.19
61.26
47.36
60.14
25.13
7.83
21.71
81.37
2.91
14.59
64.01
64.92
31.44
17.64
57.47
31.00
42.38
46.60
48.42
53.72
28.32
29.68
58.20
39.15
44.84
45.70
42.80
55.24
33.22
28.91
76.15
29.57
67.43
26.19
62.09
19.01
29.92
54.41
25.53
104.08
62.56
11.49
49.43
52.82
28.44
40.17
15.62
18.19
32.70
61.99
34.02
34.45
61.95
41.25
26.88
23.03
82.91
54.44
51.98
6.42
35.80
22.32
27.14
47.38
55.93
28.48
25.84
22.44
31.70
24.60
83.08
30.40
12.78
76.01
33.61
28.44
43.05
69.92
35.98
35.92
101.31
58.68
55.14
25.56
42.69
54.46
40.36
42.54
98.95
63.21
39.82
20.48
40.68
27.84
8.67
6.11
54.77
42.50
63.88
28.95
62.26
20.95
47.62
38.64
3.92
34.23
80.90
48.57
37.78
31.46
32.42
30.11
54.25
44.50
52.99
34.03
24.79
38.18
25.04
52.26
4.84
23.32
11.43
26.23
12.48
24.07
9.23
50.60
34.24
19.97
44.42
60.84
78.25
19.62
50.26
3.85
34.06
28.02
33.33
22.53
68.90
21.59
41.43
40.32
71.03
43.01
48.36
26.67
60.86
3.88
32.35
45.68
22.31
48.48
21.23
34.18
65.04
18.92
16.97
24.45
14.28
53.07
11.23
34.60
37.39
22.75
8.65
52.50
27.94
36.19
62.28
20.11
17.68
17.46
28.95
74.30
88.33
29.78
6.56
51.39
18.66
67.16
71.71
28.81
44.69
50.97
27.12
7.26
57.26
84.88
63.05
78.47
33.06
45.12
41.35
49.65
44.62
59.39
60.45
70.97
68.99
20.08
39.98
28.33
47.95
32.28
68.51
64.97
43.52
43.03
18.21
70.59
27.13
58.60
13.95
35.86
34.86
50.10
70.29
76.18
